STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,ord_brth,Birth order,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE,Germany,2019,,25899,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE,Germany,2020,,25774,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE,Germany,2021,,27286,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE,Germany,2022,,24883,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE,Germany,2023,,23382,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2014,,20534,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2015,,21384,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2016,,23234,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2017,,23674,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2018,,25390,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2019,,25899,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2020,,25774,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2021,,27286,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2022,,24883,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DE_TOT,Germany including former GDR,2023,,23382,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2014,,1635,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2015,,1522,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2016,,1665,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2017,,1541,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2018,,1617,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2019,,1559,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2020,,1501,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2021,,1623,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2022,,1491,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,DK,Denmark,2023,,1505,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2014,,106232,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2015,,109234,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2016,,111251,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2017,,111192,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2018,,112347,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2019,,112753,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2020,,110618,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2021,,114275,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2022,,109337,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA19,Euro area - 19 countries  (2015-2022),2023,,104745,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2014,,107126,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2015,,110084,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2016,,112180,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2017,,112199,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2018,,113377,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2019,,113835,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2020,,111736,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2021,,115384,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2022,,110375,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2023,,105763,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2014,,318,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2015,,367,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2016,,368,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2017,,365,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2018,,410,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2019,,438,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2020,,421,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2021,,436,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2022,,430,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EE,Estonia,2023,,417,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,,149840,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,,153586,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,157489,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,159476,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,161232,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,150734,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,154436,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,158418,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,160483,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,162262,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EFTA,European Free Trade Association,2020,,4798,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EFTA,European Free Trade Association,2021,,5283,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EFTA,European Free Trade Association,2022,,4820,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EFTA,European Free Trade Association,2023,,4885,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2014,,3106,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2015,,3383,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2016,,3524,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2017,,3649,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2018,,3737,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2019,,3689,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2020,,3734,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2021,,4055,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2022,,3548,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EL,Greece,2023,,3117,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2014,,20648,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2015,,21256,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2016,,21344,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2017,,20842,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2018,,20005,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2019,,19475,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2020,,18309,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2021,,18035,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2022,,17612,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,ES,Spain,2023,,16340,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2014,,148366,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2015,,152096,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2016,,155932,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2017,,157945,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2007,European Union - 27 countries (2007-2013),2018,,159625,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,,129279,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,132892,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,135954,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,137201,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,,138475,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,,138785,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,,136282,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,,139893,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,,133719,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,,128471,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,,149260,,e,estimated,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,,152946,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,,156861,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,,158952,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,,160655,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2014,,1449,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2015,,1454,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2016,,1541,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2017,,1479,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2018,,1418,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2019,,1317,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2020,,1422,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2021,,1722,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2022,,1547,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FI,Finland,2023,,1491,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FR,France,2014,,19761,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FR,France,2015,,20445,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FR,France,2016,,20696,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FR,France,2017,,20907,,,,,
dataflow,ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),Live births by mother's age and birth order,A,Annual,NR,Number,Y38,38 years,TOTAL,Total,FR,France,2018,,22000,,,,,
