country,year,age_group_5,deaths,population
Denmark,2013,15-19,79,358224
Denmark,2013,20-24,95,359625
Denmark,2013,25-29,112,322222
Denmark,2013,30-34,147,328063
Denmark,2013,35-39,263,371971
Denmark,2013,40-44,464,388543
Denmark,2013,45-49,853,427351
Denmark,2013,5-9,20,329520
Denmark,2013,50-54,1397,374370
Denmark,2013,55-59,2180,353381
Denmark,2013,60-64,3169,341481
Denmark,2013,65-69,4920,352035
Denmark,2013,70-74,5478,241994
Denmark,2013,75-79,6684,173089
Denmark,2013,80-84,8270,118170
Denmark,2013,85+,18079,114513
Denmark,2014,0-4,260,303782
Denmark,2014,10-14,23,333742
Denmark,2014,15-19,61,356746
Denmark,2014,20-24,111,368274
Denmark,2014,25-29,118,333707
Denmark,2014,30-34,173,321890
Denmark,2014,35-39,262,365935
Denmark,2014,40-44,441,387330
Denmark,2014,45-49,832,422425
Denmark,2014,5-9,14,331146
Denmark,2014,50-54,1341,383496
Denmark,2014,55-59,2035,354046
Denmark,2014,60-64,3177,337982
Denmark,2014,65-69,4897,356312
Denmark,2014,70-74,5625,255367
Denmark,2014,75-79,6656,180164
Denmark,2014,80-84,7763,119026
Denmark,2014,85+,17551,115865
Denmark,2015,0-4,236,298368
Denmark,2015,10-14,25,333332
Denmark,2015,15-19,59,352904
Denmark,2015,20-24,118,377040
Denmark,2015,25-29,115,346358
Denmark,2015,30-34,133,319869
Denmark,2015,35-39,222,358865
Denmark,2015,40-44,430,389604
Denmark,2015,45-49,796,413604
Denmark,2015,5-9,24,330947
Denmark,2015,50-54,1373,395097
Denmark,2015,55-59,2013,355781
Denmark,2015,60-64,3128,336817
Denmark,2015,65-69,4674,351880
Denmark,2015,70-74,6073,273446
Denmark,2015,75-79,6678,186394
Denmark,2015,80-84,8059,121930
Denmark,2015,85+,18399,117479
Denmark,2016,0-4,228,294748
Denmark,2016,10-14,19,332901
Denmark,2016,15-19,58,350964
Denmark,2016,20-24,137,386749
Denmark,2016,25-29,143,361983
Denmark,2016,30-34,149,323168
Denmark,2016,35-39,238,350425
Denmark,2016,40-44,412,393520
Denmark,2016,45-49,751,403639
Denmark,2016,5-9,29,332625
Denmark,2016,50-54,1306,405774
Denmark,2016,55-59,2073,359474
Denmark,2016,60-64,3104,336859
Denmark,2016,65-69,4574,344348
Denmark,2016,70-74,6274,292443
Denmark,2016,75-79,6857,193873
Denmark,2016,80-84,8094,125369
Denmark,2016,85+,18378,118389
Denmark,2017,0-4,267,298063
Denmark,2017,10-14,20,335062
Denmark,2017,15-19,71,349350
Denmark,2017,20-24,119,391322
Denmark,2017,25-29,128,374117
Denmark,2017,30-34,140,330546
Denmark,2017,35-39,218,343423
Denmark,2017,40-44,370,387871
Denmark,2017,45-49,711,393841
Denmark,2017,5-9,15,328443
Denmark,2017,50-54,1294,419493
Denmark,2017,55-59,1915,362210
Denmark,2017,60-64,2917,339856
Denmark,2017,65-69,4223,332296
Denmark,2017,70-74,6628,312288
Denmark,2017,75-79,6993,200867
Denmark,2017,80-84,8341,130127
Denmark,2017,85+,18891,119594
Denmark,2018,0-4,254,300798
Denmark,2018,10-14,19,337091
Denmark,2018,15-19,77,345980
Denmark,2018,20-24,79,391572
Denmark,2018,25-29,130,386777
Denmark,2018,30-34,175,337657
Denmark,2018,35-39,228,339008
Denmark,2018,40-44,397,378255
Denmark,2018,45-49,649,391089
Denmark,2018,5-9,21,322681
Denmark,2018,50-54,1272,425011
Denmark,2018,55-59,1998,367613
Denmark,2018,60-64,2921,341595
Denmark,2018,65-69,4374,323628
Denmark,2018,70-74,6719,324093
Denmark,2018,75-79,7552,211648
Denmark,2018,80-84,8763,135926
Denmark,2018,85+,19604,120768
Denmark,2019,0-4,208,304963
Denmark,2019,10-14,26,339254
Denmark,2019,15-19,73,344415
Denmark,2019,20-24,111,388990
Denmark,2019,25-29,133,394889
Denmark,2019,30-34,150,348274
Denmark,2019,35-39,213,332887
Denmark,2019,40-44,322,372565
Denmark,2019,45-49,631,390083
Denmark,2019,5-9,21,313253
Denmark,2019,50-54,1215,420781
Denmark,2019,55-59,1841,376994
Denmark,2019,60-64,2960,342670
Denmark,2019,65-69,4391,320259
Denmark,2019,70-74,6507,328265
Denmark,2019,75-79,7635,223793
Denmark,2019,80-84,8627,142088
Denmark,2019,85+,18894,121658
Denmark,2020,0-4,215,307888
Denmark,2020,10-14,29,338629
Denmark,2020,15-19,57,343282
Denmark,2020,20-24,121,381891
Denmark,2020,25-29,157,400810
Denmark,2020,30-34,144,358346
Denmark,2020,35-39,230,328462
Denmark,2020,40-44,352,364159
Denmark,2020,45-49,606,391889
Denmark,2020,5-9,21,306601
Denmark,2020,50-54,1108,411906
Denmark,2020,55-59,1838,388538
Denmark,2020,60-64,2806,344371
Denmark,2020,65-69,4230,319275
Denmark,2020,70-74,6383,324554
Denmark,2020,75-79,8156,239836
Denmark,2020,80-84,8861,147963
Denmark,2020,85+,19331,124363
Denmark,2021,0-4,232,309850
Denmark,2021,10-14,22,338574
Denmark,2021,15-19,59,341466
Denmark,2021,20-24,117,375904
Denmark,2021,25-29,125,402836
Denmark,2021,30-34,136,368467
Denmark,2021,35-39,203,328212
Denmark,2021,40-44,325,353820
Denmark,2021,45-49,638,395004
Denmark,2021,5-9,21,300360
Denmark,2021,50-54,1047,401646
Denmark,2021,55-59,1919,399520
Denmark,2021,60-64,2843,348114
Denmark,2021,65-69,4232,319469
Denmark,2021,70-74,6510,317771
Denmark,2021,75-79,8895,256926
Denmark,2021,80-84,9329,154710
Denmark,2021,85+,20499,127396
Denmark,2022,0-4,220,311412
Denmark,2022,10-14,21,332805
Denmark,2022,15-19,60,343723
Denmark,2022,20-24,120,375447
Denmark,2022,25-29,122,406075
Denmark,2022,30-34,181,378954
Denmark,2022,35-39,209,334816
Denmark,2022,40-44,362,346545
Denmark,2022,45-49,596,389706
Denmark,2022,5-9,16,301614
Denmark,2022,50-54,1055,392510
Denmark,2022,55-59,1876,413339
Denmark,2022,60-64,2788,351258
Denmark,2022,65-69,4490,322692
Denmark,2022,70-74,6350,306526
Denmark,2022,75-79,9664,274510
Denmark,2022,80-84,10081,160839
Denmark,2022,85+,21224,130649
Denmark,2023,0-4,224,310676
Denmark,2023,10-14,21,329873
Denmark,2023,15-19,57,347923
Denmark,2023,20-24,79,375378
Denmark,2023,25-29,132,409553
Denmark,2023,30-34,186,395334
Denmark,2023,35-39,236,345726
Denmark,2023,40-44,318,345513
Denmark,2023,45-49,588,382173
Denmark,2023,5-9,15,306909
Denmark,2023,50-54,997,391370
Denmark,2023,55-59,1867,420559
Denmark,2023,60-64,2767,358338
Denmark,2023,65-69,4181,325352
Denmark,2023,70-74,6066,298794
Denmark,2023,75-79,9656,284851
Denmark,2023,80-84,10170,169568
Denmark,2023,85+,20824,134764
Estonia,2011,0-4,47,78060
Estonia,2011,10-14,19,60500
Estonia,2011,15-19,30,73180
Estonia,2011,20-24,79,100000
Estonia,2011,25-29,138,95590
Estonia,2011,30-34,162,91620
Estonia,2011,35-39,159,93040
Estonia,2011,40-44,262,88530
Estonia,2011,45-49,392,90780
Estonia,2011,5-9,7,65530
Estonia,2011,50-54,586,93190
Estonia,2011,55-59,843,88100
Estonia,2011,60-64,1109,79520
Estonia,2011,65-69,1227,60970
Estonia,2011,70-74,1853,65420
Estonia,2011,75-79,2124,48170
Estonia,2011,80-84,2668,35550
Estonia,2011,85+,3516,21910
Estonia,2012,0-4,66,77966
Estonia,2012,10-14,6,59913
Estonia,2012,15-19,26,68634
Estonia,2012,20-24,81,96669
Estonia,2012,25-29,142,95603
Estonia,2012,30-34,155,91046
Estonia,2012,35-39,172,91838
Estonia,2012,40-44,262,90223
Estonia,2012,45-49,350,87785
Estonia,2012,5-9,7,67729
Estonia,2012,50-54,574,93560
Estonia,2012,55-59,806,88169
Estonia,2012,60-64,1175,81463
Estonia,2012,65-69,1193,58942
Estonia,2012,70-74,1852,66860
Estonia,2012,75-79,2121,48649
Estonia,2012,80-84,2762,36540
Estonia,2012,85+,3684,23628
Estonia,2013,0-4,45,76129
Estonia,2013,10-14,9,60377
Estonia,2013,15-19,24,64021
Estonia,2013,20-24,60,92203
Estonia,2013,25-29,81,96742
Estonia,2013,30-34,138,90681
Estonia,2013,35-39,151,90945
Estonia,2013,40-44,205,91676
Estonia,2013,45-49,284,85332
Estonia,2013,5-9,12,70313
Estonia,2013,50-54,524,93140
Estonia,2013,55-59,777,88342
Estonia,2013,60-64,1162,82220
Estonia,2013,65-69,1172,60379
Estonia,2013,70-74,1751,64688
Estonia,2013,75-79,2185,50293
Estonia,2013,80-84,2624,37164
Estonia,2013,85+,4040,25529
Estonia,2014,0-4,52,73673
Estonia,2014,10-14,10,61283
Estonia,2014,15-19,29,61311
Estonia,2014,20-24,71,85651
Estonia,2014,25-29,98,97499
Estonia,2014,30-34,145,91694
Estonia,2014,35-39,154,90268
Estonia,2014,40-44,188,91851
Estonia,2014,45-49,326,84690
Estonia,2014,5-9,11,73072
Estonia,2014,50-54,518,91948
Estonia,2014,55-59,807,88964
Estonia,2014,60-64,1127,82132
Estonia,2014,65-69,1281,64621
Estonia,2014,70-74,1650,60720
Estonia,2014,75-79,2165,52273
Estonia,2014,80-84,2615,36746
Estonia,2014,85+,4237,27423
Estonia,2015,0-4,48,72149
Estonia,2015,10-14,11,62800
Estonia,2015,15-19,31,60271
Estonia,2015,20-24,34,80499
Estonia,2015,25-29,85,99054
Estonia,2015,30-34,145,93090
Estonia,2015,35-39,146,89779
Estonia,2015,40-44,212,91423
Estonia,2015,45-49,290,84232
Estonia,2015,5-9,8,74709
Estonia,2015,50-54,477,89526
Estonia,2015,55-59,766,88480
Estonia,2015,60-64,1066,82209
Estonia,2015,65-69,1309,69808
Estonia,2015,70-74,1552,57114
Estonia,2015,75-79,2210,54584
Estonia,2015,80-84,2488,36133
Estonia,2015,85+,4365,29010
Estonia,2016,0-4,40,70603
Estonia,2016,10-14,8,64250
Estonia,2016,15-19,30,59938
Estonia,2016,20-24,61,74489
Estonia,2016,25-29,85,99140
Estonia,2016,30-34,130,94283
Estonia,2016,35-39,162,89936
Estonia,2016,40-44,193,91062
Estonia,2016,45-49,290,85854
Estonia,2016,5-9,11,76592
Estonia,2016,50-54,468,87234
Estonia,2016,55-59,778,88728
Estonia,2016,60-64,1074,83510
Estonia,2016,65-69,1368,73809
Estonia,2016,70-74,1410,54248
Estonia,2016,75-79,2164,55174
Estonia,2016,80-84,2480,36430
Estonia,2016,85+,4640,30664
Estonia,2017,0-4,42,70189
Estonia,2017,10-14,11,66559
Estonia,2017,15-19,22,59546
Estonia,2017,20-24,39,70389
Estonia,2017,25-29,74,96576
Estonia,2017,30-34,108,95273
Estonia,2017,35-39,127,90052
Estonia,2017,40-44,198,90416
Estonia,2017,45-49,272,87871
